RecordedAtTime,DirectionRef,PublishedLineName,OriginName,OriginLat,OriginLong,DestinationName,DestinationLat,DestinationLong,VehicleRef,VehicleLocation.Latitude,VehicleLocation.Longitude,NextStopPointName,ArrivalProximityText,DistanceFromStop,ExpectedArrivalTime,ScheduledArrivalTime
2017-06-01 00:03:50,0,Bx12,BROADWAY/ISHAM ST,40.868076,-73.919807,BAY PLAZA via FORDHAM RD via PELHAM PKY,40.866043,-73.826721,NYCT_4775,40.856859,-73.864426,PELHAM PKWY/MULINER AV,< 1 stop away,225,2017-06-01 00:04:53,23:59:31
2017-06-01 00:03:41,1,Bx22,VALENTINE AV/E FORDHAM RD,40.862431,-73.895859,CASTLE HILL ZEREGA AV,40.814484,-73.847092,NYCT_4768,40.862274,-73.895873,E FORDHAM RD/ELM PLACE,< 1 stop away,168,2017-06-01 00:03:57,24:10:59
2017-06-01 00:03:38,0,Q20B,MERRICK BL/ARCHER AV,40.704906,-73.793304,COLLEGE PT via MAIN ST via 14 AV,40.784149,-73.845505,NYCT_7414,40.785376,-73.845041,14 AV/123 ST,approaching,48,2017-06-01 00:03:56,23:57:37
2017-06-01 00:03:48,0,B45,LIVINGSTON ST/ COURT ST,40.691341,-73.990883,CROWN HTS RALPH AV,40.670197,-73.922546,NYCT_6622,40.671044,-73.92238,RALPH AV/ST JOHNS PL,approaching,94,2017-06-01 00:04:13,23:51:00
2017-06-01 00:03:25,0,S48,HOLLAND AV/BENJAMIN PL,40.639328,-74.171188,ST GEORGE FERRY via FOREST,40.643597,-74.073128,NYCT_7024,40.628929,-74.116382,FOREST AV/BROADWAY,at stop,4,2017-06-01 00:03:56,24:09:00
2017-06-01 00:03:38,0,Bx30,E 206 ST/ROCHAMBEAU AV,40.874893,-73.880943,CO-OP CITY EARHART LA,40.860828,-73.82267,NYCT_8353,40.884454,-73.832804,BOSTON RD/STEENWICK AV,approaching,116,2017-06-01 00:04:01,24:01:00
2017-06-01 00:03:33,1,Q20A,COLLEGE PT BL/15 AV,40.784073,-73.845894,JAMAICA  MERRICK BL via 20 AV via MAIN S,40.704933,-73.79332,NYCT_7410,40.754343,-73.827862,MAIN ST/BLOSSOM AV,< 1 stop away,161,2017-06-01 00:04:01,23:51:21
2017-06-01 00:03:26,1,B9,KINGS PLZ/KINGS PLZ,40.608509,-73.920692,BAY RDGE SHORE RD via AVENUE M via 60 ST,40.63681,-74.036293,NYCT_367,40.610551,-73.923138,FLATBUSH AV/AV T,approaching,129,2017-06-01 00:04:04,24:06:04
2017-06-01 00:03:48,1,B63,BROOKLYN BRIDGE PARK/PIER 6,40.692036,-74.000534,BAY RIDGE SHORE RD via 5 AV,40.612312,-74.03598,NYCT_386,40.689754,-73.992598,ATLANTIC AV/COURT ST,approaching,38,2017-06-01 00:03:59,24:02:38
2017-06-01 00:03:50,1,Bx39,E 241 ST/CRANFORD AV,40.903339,-73.850052,CLASON PT,40.807545,-73.852341,NYCT_1213,40.82327,-73.858564,WHITE PLAINS RD/LAFAYETTE AV,< 1 stop away,182,2017-06-01 00:04:48,24:03:46
2017-06-01 00:03:50,1,Bx39,E 241 ST/CRANFORD AV,40.903339,-73.850052,CLASON PT,40.807545,-73.852341,NYCT_1213,40.82327,-73.858564,WHITE PLAINS RD/LAFAYETTE AV,< 1 stop away,182,2017-06-01 00:04:48,24:03:45
2017-06-01 00:03:34,0,Q30,ARCHER AV /SUTPHIN BL,40.700489,-73.807884,LITTLE NECK  L NECK PKY,40.764297,-73.725914,NYCT_8444,40.70717,-73.789752,170 ST/JAMAICA AV,approaching,43,2017-06-01 00:03:56,24:02:27
2017-06-01 00:03:33,0,Bx40,SEDGWICK AV/CEDAR AV,40.852352,-73.920227,THROGS NECK FT SCHUYLER via TREMONT,40.809078,-73.801895,NYCT_4774,40.852672,-73.92021,W BURNSIDE AV/PHELAN PL,< 1 stop away,777,2017-06-01 00:05:55,24:03:50
2017-06-01 00:03:46,0,B63,SHORE RD/3 AV,40.612255,-74.035881,PIER 6 BKLYN BRIDGE PK via 5 AV,40.692055,-74.00061,NYCT_7656,40.659005,-73.99586,5 AV/24 ST,approaching,124,2017-06-01 00:04:11,23:54:48
2017-06-01 00:03:46,0,B63,SHORE RD/3 AV,40.612255,-74.035881,PIER 6 BKLYN BRIDGE PK via 5 AV,40.692055,-74.00061,NYCT_7656,40.659005,-73.99586,5 AV/24 ST,approaching,124,2017-06-01 00:04:11,23:58:20
2017-06-01 00:03:23,1,B1,87 ST/4 Av,40.621925,-74.028496,MANHATTAN BEACH KINGSBORO CC,40.578094,-73.94017,NYCT_4898,40.578112,-73.941157,ORIENTAL BL/MACKENZIE ST,approaching,85,2017-06-01 00:03:56,23:59:00
2017-06-01 00:03:44,1,B41,CADMAN PLAZA WEST/JOHNSON ST,40.695534,-73.990829,BERGEN BCH VETERANS AV via FLATBSH,40.620052,-73.908203,NYCT_4617,40.638271,-73.953442,FLATBUSH AV/FOSTER AV,at stop,0,2017-06-01 00:03:56,23:55:42
2017-06-01 00:03:47,0,Bx28,VALENTINE AV/E 192 ST,40.864079,-73.894615,CO-OP CITY EARHART LA via GUNHILL,40.860828,-73.82267,NYCT_8350,40.876105,-73.829748,DREISER LOOP/DEFOE PLACE,at stop,6,2017-06-01 00:03:56,24:03:00
2017-06-01 00:03:31,0,Q84,ARCHER AV/153 ST,40.702095,-73.801735,LAURELTON 238 ST via 120 AV,40.679817,-73.729927,NYCT_8119,40.686457,-73.73029,120 AV/234 ST,at stop,21,2017-06-01 00:03:56,24:04:12
2017-06-01 00:03:51,1,M15,E 126 ST/2 AV,40.80323,-73.932449,SOUTH FERRY via 2 AV,40.701611,-74.01223,NYCT_5562,40.701801,-74.011172,SOUTH ST/WHITEHALL ST,approaching,93,2017-06-01 00:04:13,23:04:00
2017-06-01 00:03:41,0,Q17,MERRICK BL/ARCHER AV,40.704906,-73.793304,FLUSHING MAIN ST STA,40.761745,-73.829529,NYCT_8417,40.71636,-73.774184,188 ST/HENLEY RD,< 1 stop away,166,2017-06-01 00:04:08,24:03:06
2017-06-01 00:03:23,0,M22,VESEY ST/NORTH END AV,40.71463,-74.015694,LOWER E. SIDE FDR DR,40.713356,-73.978279,NYCT_3811,40.715506,-74.015629,NORTH END AV/WARREN ST,< 1 stop away,221,2017-06-01 00:03:56,24:01:20
2017-06-01 00:03:42,0,B35,39 ST/1 AV,40.656456,-74.012245,BROWNSVILLE M GASTON BL via CHURCH,40.656345,-73.907188,NYCT_404,40.656777,-73.903905,HEGEMAN AV/MOTHER GASTON BL,at stop,19,2017-06-01 00:03:56,23:58:31
2017-06-01 00:03:32,1,Q59,QUEENS BL/JUNCTION BL,40.73064,-73.863052,WILLIAMSBURG BRIDGE PLZ via GRAND,40.709343,-73.960411,NYCT_4556,40.714071,-73.955721,GRAND ST/ROEBLING ST,< 1 stop away,345,2017-06-01 00:06:40,23:56:44
2017-06-01 00:03:43,1,B49,FRANKLIN AV/LEFFERTS PL,40.680473,-73.955643,FOSTER AV FLATBUSH AV,40.64024,-73.95433,NYCT_7356,40.670541,-73.955118,BEDFORD AV/EASTERN PY,at stop,16,2017-06-01 00:03:56,24:05:35
2017-06-01 00:03:26,0,Bx33,W 135 ST/ST NICHOLAS AV,40.816959,-73.947807,PT MORRIS 132 ST,40.799652,-73.911598,NYCT_711,40.816393,-73.94629,W 135 ST/FRED DOUGLASS BL,at stop,29,2017-06-01 00:03:56,24:00:29
2017-06-01 00:03:42,1,Bx42,HARDING AV/HOSMER  AV,40.812946,-73.827042,WESTCHESTER SQ,40.840828,-73.842201,NYCT_5758,40.813188,-73.826529,HARDING AV/DAVIS AV,< 1 stop away,185,2017-06-01 00:03:56,24:07:28
2017-06-01 00:03:29,0,Q12,ROOSEVELT AV/LAYOVER,40.758999,-73.831757,LITTLE NECK GLENWOOD ST VIA NORTHERN,40.771767,-73.733307,NYCT_4688,40.771792,-73.733351,ROOSEVELT AV/LAYOVER,5.2 miles away,8339,NA,23:30:00
2017-06-01 00:03:53,0,B57,BEARD ST/OTSEGO ST,40.672314,-74.011307,MASPETH FRESH POND RD,40.721268,-73.903748,NYCT_7234,40.673889,-74.005098,LORRAINE ST/HENRY ST,approaching,95,2017-06-01 00:04:08,24:04:42
2017-06-01 00:03:54,1,Q83,SPRINGFIELD BL/AMBOY LA,40.717762,-73.735481,JAMAICA HILLSIDE - 153 via LIBERTY,40.706795,-73.8041,NYCT_8475,40.713026,-73.735917,SPRINGFIELD BL/HEMPSTEAD AV,at stop,11,2017-06-01 00:03:56,00:03:35
2017-06-01 00:03:35,0,Q44-SBS,MERRICK BL/ARCHER AV,40.704906,-73.793304,SELECT BUS BRONX ZOO via MAIN ST,40.842457,-73.877121,NYCT_5915,40.709808,-73.819023,MAIN ST/MANTON ST,at stop,16,2017-06-01 00:03:56,23:59:35
2017-06-01 00:03:34,1,B35,HEGEMAN AV/CHESTER AV,40.656216,-73.90815,SUNSET PARK 1 AV via CHURCH,40.656498,-74.012108,NYCT_374,40.651524,-73.935041,CHURCH AV/TROY AV,approaching,131,2017-06-01 00:04:12,23:55:29
2017-06-01 00:03:50,0,B35,39 ST/1 AV,40.656456,-74.012245,BROWNSVILLE M GASTON BL via CHURCH,40.656345,-73.907188,NYCT_364,40.654342,-74.008939,39 ST/3 AV,approaching,55,2017-06-01 00:04:00,24:01:25
2017-06-01 00:03:26,1,Q32,82 ST/NORTHERN BL,40.755196,-73.885406,MIDTOWN PENN ST,40.749435,-73.991081,NYCT_4660,40.74396,-73.924128,QUEENS BL/39 PL,approaching,123,2017-06-01 00:03:56,23:52:08
2017-06-01 00:03:28,0,B65,SMITH ST/FULTON ST,40.691208,-73.987373,CROWN HTS RALPH AV,40.670197,-73.922546,NYCT_6819,40.689858,-73.990193,ATLANTIC AV/SMITH ST,< 1 stop away,272,2017-06-01 00:04:45,24:04:00
2017-06-01 00:03:23,1,Bx19,SOUTHERN BL/BOTANICAL GARDENS,40.861149,-73.881012,RIVRBNK PK via SOUTHRN via 149 ST,40.826771,-73.955414,NYCT_5945,40.813582,-73.910758,E 149 ST/ST ANNS AV,< 1 stop away,235,2017-06-01 00:04:33,23:57:05
2017-06-01 00:03:45,0,B82,STILLWELL TERMINAL BUS LOOP,40.57708,-73.981293,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,40.64299,-73.878326,NYCT_4980,40.635689,-73.912997,FLATLANDS AV/E 80 ST,at stop,9,2017-06-01 00:03:56,23:50:03
2017-06-01 00:03:45,0,B82,STILLWELL TERMINAL BUS LOOP,40.57708,-73.981293,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,40.64299,-73.878326,NYCT_4980,40.635689,-73.912997,FLATLANDS AV/E 80 ST,at stop,9,2017-06-01 00:03:56,23:47:19
2017-06-01 00:03:40,1,Bx36,RANDALL AV/OLMSTEAD AV,40.818676,-73.851555,WASHINGTON HTS GW BRIDGE,40.849033,-73.937309,NYCT_281,40.822321,-73.855112,LAFAYETTE AV/PUGSLEY AV,at stop,29,2017-06-01 00:03:56,00:02:51
2017-06-01 00:03:21,0,Bx42,SEDGWICK AV/CEDAR AV,40.852352,-73.920227,THROGS NECK HARDING AV via TREMONT,40.813007,-73.827225,NYCT_4797,40.845963,-73.892234,E TREMONT AV/CROTONA AV,approaching,147,2017-06-01 00:04:34,24:05:28
2017-06-01 00:03:46,0,Q3,JFK AIRPORT/TERMINAL 5 AirTrain STATION,40.647278,-73.779633,JAMAICA 179 ST STA 165 ST TERM,40.707615,-73.79554,NYCT_8115,40.68676,-73.761286,FARMERS BL/120 AV,at stop,0,2017-06-01 00:03:56,24:04:13
2017-06-01 00:03:22,1,Bx13,RIVER AV/E 150 ST,40.820633,-73.929497,WASHINGTON HTS GW BRIDGE,40.849113,-73.937752,NYCT_8370,40.846659,-73.927519,W 181 ST/AMSTERDAM AV,< 1 stop away,342,2017-06-01 00:04:27,24:07:33
2017-06-01 00:03:38,1,M7,W 146 ST/MALCOLM X BL,40.821152,-73.935974,14 ST via COLUMBUS via 7 AV,40.737411,-73.996696,NYCT_3892,40.79562,-73.965507,COLUMBUS AV/W 100 ST,approaching,75,2017-06-01 00:03:56,23:57:17
2017-06-01 00:03:44,0,B47,AV U/E 54 ST,40.611008,-73.92041,BED-STUY WOODHULL HOSP via RALPH AV,40.699776,-73.941505,NYCT_7243,40.677879,-73.921735,RALPH AV/FULTON ST,approaching,96,2017-06-01 00:04:25,24:03:00
2017-06-01 00:03:50,1,B52,PALMETTO ST/ST NICHOLAS AV,40.70042,-73.909996,DNTWN BKLYN TILLARY ST via GATES,40.693939,-73.990311,NYCT_4525,40.695484,-73.916185,GATES AV/WILSON AV,approaching,47,2017-06-01 00:04:00,24:02:37
2017-06-01 00:03:35,0,Q20A,MERRICK BL/ARCHER AV,40.704906,-73.793304,COLLEGE PT via MAIN ST via 20 AV,40.784149,-73.845505,NYCT_4206,40.767522,-73.827061,UNION ST/33 AV,approaching,42,2017-06-01 00:03:56,24:07:16
2017-06-01 00:03:25,1,Q59,QUEENS BL/JUNCTION BL,40.73064,-73.863052,WILLIAMSBURG BRIDGE PLZ via GRAND,40.709343,-73.960411,NYCT_4138,40.729727,-73.889562,GRAND AV/73 ST,approaching,80,2017-06-01 00:03:56,24:03:15
2017-06-01 00:03:24,0,S66,PARK AV/RICHMOND TE,40.639847,-74.130692,ST GEORGE FERRY via GRYMES HILL,40.643356,-74.072914,NYCT_7046,40.62291,-74.095689,VICTORY BL/THERESA PL,< 1 stop away,249,2017-06-01 00:03:56,24:06:30
2017-06-01 00:03:27,1,B57,FLUSHING AV/61 ST,40.721062,-73.904091,RED HOOK IKEA TERMINAL,40.672325,-74.011322,NYCT_7218,40.692389,-73.987291,JAY ST/WILLOUGHBY ST,at stop,8,2017-06-01 00:03:56,23:54:12
2017-06-01 00:03:27,1,B20,PUTNAM AV/FAIRVIEW AV,40.704739,-73.902275,SPRING CREEK STANLEY AV POSTAL FAC,40.664642,-73.863068,NYCT_6511,40.662502,-73.880661,ASHFORD ST/LINDEN BL,at stop,5,2017-06-01 00:03:56,24:06:00
2017-06-01 00:03:47,1,B12,ALABAMA AV / FULTON ST,40.676746,-73.89994,LEFFRTS GDNS OCEAN AV,40.65485,-73.961754,NYCT_6830,40.659261,-73.939647,ALBANY AV/WINTHROP ST,< 1 stop away,244,2017-06-01 00:04:49,23:52:00
2017-06-01 00:03:24,1,M60-SBS,LGA/TERMINAL D,40.768387,-73.862534,WEST SIDE BWAY - 106 ST,40.801422,-73.968239,NYCT_5863,40.770694,-73.86706,LAGUARDIA INTERNAL RY/term c loop,< 1 stop away,245,2017-06-01 00:03:56,24:07:30
2017-06-01 00:03:28,0,Bx40,SEDGWICK AV/CEDAR AV,40.852352,-73.920227,THROGS NECK FT SCHUYLER via TREMONT,40.809078,-73.801895,NYCT_5726,40.824371,-73.820221,E TREMONT AV/SCHLEY AV,approaching,47,2017-06-01 00:03:56,23:59:54
2017-06-01 00:03:50,1,X1,CENTRAL PARK S/6 AV,40.766315,-73.977493,ELTNGVLE TRANST CTR via HYLAN BL RICH AV,40.560837,-74.17112,NYCT_2617,40.560849,-74.171032,CENTRAL PARK S/6 AV,< 1 stop away,556,NA,21:22:00
2017-06-01 00:03:33,0,Bx21,LINCOLN AV/E 138 ST,40.810955,-73.927139,WESTCHESTER SQ,40.839817,-73.84314,NYCT_268,40.828091,-73.903974,BOSTON RD/HOME ST,approaching,108,2017-06-01 00:04:04,24:05:08
2017-06-01 00:03:54,0,B7,KINGS HY/RYDER ST,40.62215,-73.93721,BED-STUY BWAY-HALSEY via KINGS HWY,40.685841,-73.917877,NYCT_7283,40.678321,-73.913524,THOMAS S BOYLAND ST/FULTON ST,at stop,0,NA,23:57:08
2017-06-01 00:03:39,1,Bx12,BAY PLAZA BL/APPLEBEE'S,40.866287,-73.826859,INWOOD BWY-207 ST- PEL PKY via FRDHAM RD,40.867786,-73.920547,NYCT_1218,40.851876,-73.826491,PELHAM PKWY/STILLWELL AV,1.1 miles away,1801,2017-06-01 00:07:11,24:06:43
2017-06-01 00:03:46,1,B14,POSTAL FACILITY RD/IN FRONT OF FACILITY,40.664654,-73.862892,CROWN HTS UTICA AV,40.668552,-73.931511,NYCT_6617,40.668537,-73.900852,SUTTER AV/VAN SINDEREN AV,approaching,104,2017-06-01 00:04:14,24:01:12
2017-06-01 00:03:39,0,Q55,PALMETTO ST/WYCKOFF AV,40.700466,-73.909988,RICHMOND HILL JAMAICA AV via MYRTLE AV,40.70015,-73.832466,NYCT_7297,40.702354,-73.853103,MYRTLE AV/FREEDOM DR,< 1 stop away,233,2017-06-01 00:04:06,24:04:59
2017-06-01 00:03:52,1,Q31,FRANCIS LEWIS BL/27 AV,40.772629,-73.795067,JAMAICA LIRR STA SUTPHIN BL,40.7005,-73.807838,NYCT_4210,40.713826,-73.793629,HOMELAWN ST/HIGHLAND AV,approaching,131,2017-06-01 00:04:09,24:05:16
2017-06-01 00:03:45,1,B9,KINGS PLZ/KINGS PLZ,40.608509,-73.920692,BAY RDGE SHORE RD via AVENUE M via 60 ST,40.63681,-74.036293,NYCT_256,40.624418,-73.991224,60 ST/16 AV,approaching,66,2017-06-01 00:03:56,24:02:51
2017-06-01 00:03:54,0,Q13,39 AV /138 ST,40.761009,-73.827042,FT TOTTEN,40.791351,-73.780952,NYCT_4459,40.76347,-73.829447,NORTHERN BL/UNION ST,approaching,152,2017-06-01 00:04:33,24:03:33
2017-06-01 00:03:33,0,M5,6 AV/W 31 ST,40.748043,-73.98896,WASHINGTON HEIGHTS  GW BRIDGE,40.848263,-73.937454,NYCT_6422,40.778234,-73.981889,W 72 ST/BROADWAY,approaching,128,2017-06-01 00:04:19,24:01:08
2017-06-01 00:03:24,1,B52,PALMETTO ST/ST NICHOLAS AV,40.70042,-73.909996,DNTWN BKLYN TILLARY ST via GATES,40.693939,-73.990311,NYCT_4532,40.685227,-73.959185,GREENE AV/CLASSON AV,< 1 stop away,289,2017-06-01 00:04:46,24:04:14
2017-06-01 00:03:25,0,S74,BRICKTOWN SHOPPING/CENTER,40.530102,-74.226295,ST GEORGE FERRY,40.643585,-74.072609,NYCT_8175,40.575921,-74.119574,RICHMOND RD/NEW DORP LA,at stop,14,2017-06-01 00:03:56,24:07:00
2017-06-01 00:03:28,0,M14D,W 18 ST / 10 AV,40.744324,-74.005936,LOWER E. SIDE DELANCY-FDR CROSSTOWN,40.716393,-73.980133,NYCT_5278,40.736119,-73.99389,W 14 ST/5 AV,approaching,61,2017-06-01 00:03:56,24:06:02
2017-06-01 00:03:41,1,Q83,227 ST/113 DR,40.702263,-73.730339,JAMAICA HILLSIDE - 153 via LIBERTY,40.706795,-73.8041,NYCT_4665,40.706744,-73.804277,153 ST/HILLSIDE AV,at stop,0,2017-06-01 00:03:56,24:04:00
2017-06-01 00:03:52,1,B62,JACKSON AV/QUEENS PZ S,40.748638,-73.938446,DOWNTOWN BKLYN FULTON MALL,40.690407,-73.989471,NYCT_7196,40.707022,-73.96717,WYTHE AV/CLYMER ST,< 1 stop away,253,2017-06-01 00:04:43,24:02:01
2017-06-01 00:03:30,1,M5,BROADWAY/W 178 ST,40.848522,-73.937706,31 ST 6 AV,40.747791,-73.988831,NYCT_6404,40.779009,-73.982578,W 72 ST/BROADWAY,approaching,43,2017-06-01 00:03:56,23:59:30
2017-06-01 00:03:50,0,B46,FLATBUSH AV/KINGS PLAZA,40.609566,-73.921814,BRIDGE PLZ via UTICA,40.709404,-73.959564,NYCT_7358,40.709074,-73.95975,WASHINGTON PLZ/LANE3,approaching,90,2017-06-01 00:04:06,24:05:00
2017-06-01 00:03:54,0,S59,RICHMOND AV/HYLAN BL,40.534569,-74.154335,PT RICHMOND,40.640297,-74.131256,NYCT_8315,40.605917,-74.162234,RICHMOND AV/VICTORY BL,< 1 stop away,181,2017-06-01 00:04:28,23:51:00
2017-06-01 00:03:39,0,Bx7,ST NICHOLAS AV/W 167 ST,40.840931,-73.939499,RIVERDALE 263 ST,40.912376,-73.902534,NYCT_4380,40.864894,-73.928442,BROADWAY/DYCKMAN ST,< 1 stop away,156,2017-06-01 00:04:36,24:03:58
2017-06-01 00:03:31,1,M66,E 67 ST/YORK AV,40.763908,-73.956299,LINCOLN CTR WEST END AV XTOWN,40.775906,-73.986809,NYCT_5202,40.764495,-73.958035,E 67 ST/1 AV,approaching,67,2017-06-01 00:03:56,24:05:07
2017-06-01 00:03:51,1,Bx12,BAY PLAZA BL/APPLEBEE'S,40.866287,-73.826859,INWOOD BWY-207 ST- PEL PKY via FRDHAM RD,40.867786,-73.920547,NYCT_5517,40.862741,-73.901031,W FORDHAM RD/UNIVERSITY AV,< 1 stop away,347,2017-06-01 00:05:51,24:01:00
2017-06-01 00:03:42,0,M79-SBS,W 79 ST/RIVERSIDE DR,40.78474,-73.982346,SELECT BUS YRKVLLE EAST END AV CROSSTOWN,40.771091,-73.947769,NYCT_5921,40.775901,-73.961137,E 79 ST/LEXINGTON AV,< 1 stop away,198,2017-06-01 00:04:40,24:01:52
2017-06-01 00:03:36,0,M3,4 AV/E 10 ST,40.731342,-73.990288,FT GEORGE 193 ST via MADSON via ST. NICH,40.858093,-73.925537,NYCT_6418,40.796663,-73.94878,CENTRAL PK N/5 AV,approaching,66,2017-06-01 00:03:57,24:05:00
2017-06-01 00:01:18,1,B20,PUTNAM AV/FAIRVIEW AV,40.704739,-73.902275,SPRING CREEK STANLEY AV POSTAL FAC,40.664642,-73.863068,NYCT_7262,40.698831,-73.898455,SUMMERFIELD ST/SENECA AV,< 1 stop away,165,NA,24:02:03
2017-06-01 00:03:32,0,Bx31,TREMONT AV/LANE AV,40.840866,-73.842453,WOODLAWN KATONAH AV,40.902779,-73.868317,NYCT_290,40.868621,-73.842343,EASTCHESTER RD/ADEE AV,approaching,131,2017-06-01 00:04:07,23:57:52
2017-06-01 00:03:51,1,Q3,165 ST/TERMINAL,40.707558,-73.795502,JFK AIRPORT via FARMERS BL,40.647137,-73.779427,NYCT_8068,40.671751,-73.764411,FARMERS BL/140 AV,approaching,75,2017-06-01 00:04:08,23:52:44
2017-06-01 00:03:34,0,B49,ORIENTAL BL/MACKENZIE ST,40.57814,-73.939796,BD-STY FLTN ST via OCEAN AV via ROGRS AV,40.680645,-73.955711,NYCT_5125,40.592583,-73.95012,OCEAN AV/AV X,approaching,53,2017-06-01 00:03:56,24:00:43
2017-06-01 00:03:51,1,B46,WASHINGTON PLZ/LANE3,40.709393,-73.959518,KINGS PLAZA via UTICA,40.609142,-73.92144,NYCT_5147,40.635331,-73.92863,UTICA AV/GLENWOOD RD,approaching,54,2017-06-01 00:04:02,24:04:09
2017-06-01 00:03:28,1,S46,ST GEORGE FERRY/S46 & S96,40.643429,-74.073654,W SHORE PLZ via CASTLETON,40.601971,-74.19133,NYCT_8188,40.637748,-74.076454,VICTORY BL/MONTGOMERY AV,approaching,112,2017-06-01 00:04:03,00:02:22
2017-06-01 00:03:28,1,S46,ST GEORGE FERRY/S46 & S96,40.643429,-74.073654,W SHORE PLZ via CASTLETON,40.601971,-74.19133,NYCT_8188,40.637748,-74.076454,VICTORY BL/MONTGOMERY AV,approaching,112,2017-06-01 00:04:03,00:02:26
2017-06-01 00:03:48,0,M31,W 54 ST/11 AV,40.767925,-73.991859,YORKVILLE 91 ST via YORK AV,40.779842,-73.944809,NYCT_3823,40.764141,-73.976766,W 57 ST/AV OF THE AMERICAS,at stop,6,2017-06-01 00:03:56,24:02:44
2017-06-01 00:03:31,0,B41,E 70 ST/VETERANS AV,40.619934,-73.908707,DNTWN BKLYN CADMAN PLZ via FLATBSH,40.695408,-73.990784,NYCT_7359,40.695158,-73.990784,TILLARY ST/CADMAN PZ W,at stop,26,2017-06-01 00:03:56,23:50:00
2017-06-01 00:03:35,0,B70,CROPSEY AV/BKLYN CAMPUS VA,40.609104,-74.023819,SUNSET PARK 39ST-1AV via 8 AV,40.656498,-74.012108,NYCT_252,40.655624,-74.011077,39 ST/1 AV,approaching,136,2017-06-01 00:04:06,23:51:00
2017-06-01 00:03:47,0,B44,EMMONS AV/NOSTRAND AV,40.584026,-73.938438,WILLAMSBURG BRIDGE PLZ via NOSTRAND,40.709316,-73.959587,NYCT_4233,40.658951,-73.947531,NEW YORK AV/FENIMORE ST,at stop,24,2017-06-01 00:03:56,23:52:10
2017-06-01 00:03:42,1,Bx11,W FARMS RD/WESTCHESTER AV,40.825047,-73.891563,WASHINGTON HEIGHTS  G W BRIDGE,40.849033,-73.937309,NYCT_7748,40.838946,-73.92278,W 168 ST/WOODYCREST AV,approaching,149,2017-06-01 00:04:15,24:05:48
2017-06-01 00:03:47,1,Bx41,WHITE PLAINS RD/E GUN HILL RD,40.877853,-73.866669,THE HUB 150 ST via WEBSTER,40.816887,-73.917488,NYCT_4780,40.840292,-73.905099,WEBSTER AV/CLAREMONT PY,approaching,134,2017-06-01 00:04:18,24:01:00
2017-06-01 00:03:53,1,B44,LEE AV/FLUSHING AV,40.699505,-73.953484,EMMONS AV,40.58403,-73.938408,NYCT_4967,40.583985,-73.938132,EMMONS AV/NOSTRAND AV,at stop,23,2017-06-01 00:03:58,23:54:00
2017-06-01 00:03:27,0,B38,TILLARY ST/CADMAN PZ E,40.696106,-73.990364,RIDGEWOOD METRO AV,40.713341,-73.914688,NYCT_7228,40.696121,-73.98928,ADAMS ST/BKLYN SUPREME CRT,< 1 stop away,421,2017-06-01 00:04:53,24:08:43
2017-06-01 00:03:27,1,B6,LIVONIA AV/ASHFORD ST,40.666382,-73.883614,BENSONHURST HARWAY AV,40.592949,-73.993385,NYCT_4861,40.642107,-73.903071,FLATLANDS AV/E 94 ST,at stop,11,2017-06-01 00:03:56,23:49:19
2017-06-01 00:03:52,0,Bx2,LINCOLN AV/E 137 ST,40.809616,-73.928276,KNGSBRDG HTS FT INDEP ST via CONCOURSE,40.878746,-73.898033,NYCT_5690,40.882275,-73.886364,SEDGWICK AV/DICKINSON AV,< 1 stop away,268,2017-06-01 00:05:09,24:02:10
2017-06-01 00:03:53,1,Q3,165 ST/TERMINAL,40.707558,-73.795502,JFK AIRPORT via FARMERS BL,40.647137,-73.779427,NYCT_8411,40.693956,-73.762226,FARMERS BL/TURIN DR,approaching,132,2017-06-01 00:04:13,24:04:30
2017-06-01 00:03:46,0,M8,WEST ST/CHRISTOPHER ST,40.732845,-74.010078,"AVENUE ""D"" CROSSTOWN",40.724689,-73.974548,NYCT_6735,40.733809,-74.00586,W 10 ST/HUDSON ST,at stop,0,NA,24:01:00
2017-06-01 00:03:31,1,S52,ST GEORGE FERRY/S42 & S52,40.643539,-74.073326,SI HOSP SEAVIEW AV,40.586739,-74.086586,NYCT_8255,40.596778,-74.070467,MC CLEAN AV/LINWOOD AV,< 1 stop away,194,2017-06-01 00:04:00,23:58:26
2017-06-01 00:03:39,0,M42,12 AV/42 ST,40.76215,-74.001442,UN - 1 AV CROSSTOWN,40.748005,-73.969803,NYCT_5215,40.75846,-73.992709,W 42 ST/9 AV,approaching,84,2017-06-01 00:04:17,24:00:38
2017-06-01 00:03:49,0,B65,SMITH ST/FULTON ST,40.691208,-73.987373,CROWN HTS RALPH AV,40.670197,-73.922546,NYCT_6811,40.673699,-73.922434,ST MARKS AV/RALPH AV,at stop,14,2017-06-01 00:03:56,23:59:39
2017-06-01 00:03:27,1,Q28,23 AV/BELL BL,40.782291,-73.777061,FLUSHING  MAIN ST STA,40.760937,-73.827286,NYCT_4131,40.781516,-73.784344,CORPORAL KENNEDY ST/23 AV,< 1 stop away,320,2017-06-01 00:04:05,24:05:00
